PID,Merchant,Availability,Total
224,4,0,239.99
224,12,1,296.41
225,0,0,112.3
225,12,0,131.38
226,4,0,99.99
226,0,0,121.97
227,0,1,59.99
227,4,0,63.98
227,12,1,86.41
228,4,1,736.99
228,0,0,749.99
228,9,0,749.99
229,2,0,229.99
229,5,0,229.99
230,0,0,329.99
230,9,0,329.99
230,4,0,329.99
230,12,1,342.04
231,0,0,94.99
231,9,1,94.99
231,4,0,94.99
231,12,1,111.82
232,0,0,219.99
232,4,1,219.99
233,0,0,506.99
234,9,1,114.99
234,0,0,167.99
235,0,0,209.99
235,1,0,259.99
235,4,0,259.99
235,12,1,284.54
235,3,1,297.99
236,4,0,79.99
237,4,1,74.99
237,0,0,139.99
238,0,0,106.5
238,12,0,109.19
239,1,1,289.99
239,2,0,289.99
239,12,1,293.44
240,0,0,224.99
241,12,1,148.3
241,0,0,149.99
241,4,0,149.99
242,0,0,149
243,0,0,199.99
243,4,0,199.99
243,12,1,264.7
244,0,0,179.99
244,4,0,179.99
246,0,0,89.9
246,1,0,94.99
246,4,0,95.98
246,3,,101.94
246,12,1,111.96
247,0,0,139.99
247,4,0,139.99
248,0,0,806.49
249,0,0,136.99
249,12,1,184.56
250,0,0,79.98
250,12,0,106.11
251,0,0,499.99
251,4,0,499.99
251,12,1,815.08
252,0,0,269.99
252,2,1,269.99
252,4,0,269.99
252,12,0,337.55
253,3,,159.99
253,0,0,159.99
253,1,2,159.99
253,4,0,159.99
253,7,0,159.99
254,2,0,229.99
254,5,1,229.99
255,0,0,499.99
255,4,0,499.99
255,9,1,500
256,0,0,179.99
256,1,1,179.99
256,4,0,197.99
257,0,0,103.99
258,0,0,313.55
259,0,0,890.99
259,7,0,890.99
259,3,,899.99
259,4,0,899.99
259,1,3,999.99
260,4,0,120.99
261,4,0,189.99
261,0,0,197.18
261,7,0,197.18
261,9,0,199.99
261,1,0,199.99
263,0,0,148.08
263,12,1,148.09
264,12,1,120.19
264,0,0,129.99
265,4,0,123.99
265,0,0,129.99
266,0,0,99.99
267,0,0,115.92
268,0,0,259.99
268,1,0,259.99
268,4,1,259.99
268,3,,268.99
268,12,1,310.96
269,4,0,63.99
269,0,0,165
270,0,0,498.95
270,9,0,499.99
270,4,0,499.99
271,0,0,109
271,4,0,129.99
272,0,0,3045.42
273,4,0,249.99
273,0,0,327.01
273,12,0,327.01
274,0,0,279.99
274,1,1,279.99
274,2,0,279.99
274,5,0,284.99
275,9,1,174.99
275,0,0,371.86
276,9,1,64.99
276,12,1,115.34
276,0,0,119
277,0,0,106.99
277,1,0,106.99
277,9,0,119.99
277,4,0,119.99
277,7,0,129.99
279,0,0,155.22
280,0,0,294.99
280,7,0,294.99
280,9,0,299.99
280,4,0,316.99
281,12,1,95.37
281,0,0,109.99
282,0,0,129.5
282,12,1,136.74
283,0,0,899.95
284,12,1,97.55
285,0,0,1500
286,9,1,129.99
286,0,0,166.99
287,0,0,1032.5
288,0,0,79.98
288,4,0,79.99
288,12,1,90.11
289,0,0,105.75
289,12,0,105.75
290,0,0,121.39
291,0,0,237.5
291,4,0,237.5
291,7,0,237.5
291,9,0,239.99
291,1,0,239.99
292,12,1,101.37
293,0,0,265.99
293,12,1,343.25
294,4,1,191.99
294,0,0,269.99
295,12,0,178.7
295,0,0,209.61
296,0,0,389.99
297,0,0,145.99
298,0,0,350.73
299,0,0,221.78
300,0,0,159.99
300,4,0,164.99
301,0,0,109.99
301,4,0,109.99
301,7,0,109.99
302,4,0,89.99
303,0,0,189.99
304,0,0,211.99
305,0,0,349.99
305,1,2,349.99
305,7,0,349.99
305,4,0,369.99
305,12,1,382.71
306,7,0,188.81
306,0,0,189.99
306,9,0,189.99
306,1,0,189.99
306,4,0,189.99
307,12,1,143.13
307,0,0,151.88
308,12,1,89.22
309,1,0,169.99
309,0,0,174.9
309,4,0,179.99
310,0,0,189.99
310,4,0,189.99
311,0,0,94.99
311,1,0,94.99
311,4,0,94.99
312,4,0,93.98
312,0,0,121.99
313,0,0,134.99
313,4,0,134.99
314,0,0,69.98
314,1,0,69.99
314,7,0,69.99
314,4,0,75.99
316,12,1,349.25
316,1,0,369.99
316,2,0,369.99
316,4,0,389.99
317,0,0,562.99
318,0,0,957.69
319,0,0,756.71
321,1,0,89.99
321,0,0,104.99
321,12,1,121.86
322,0,0,289.99
322,1,0,289.99
322,4,1,289.99
322,12,1,352.45
324,0,0,849
325,12,1,426.91
325,0,0,444.99
326,0,0,219.99
326,9,0,219.99
327,0,0,119.99
329,4,0,349.99
330,0,0,274
331,4,0,104.99
331,0,0,124.99
332,0,0,269.98
333,0,0,150
333,9,0,159.99
333,4,0,159.99
333,7,0,159.99
334,0,0,73.98
334,4,0,75.98
335,0,0,421.49
337,3,,429.99
337,0,0,429.99
337,1,1,429.99
337,4,0,429.99
337,7,0,429.99
337,12,1,468.33
338,4,0,286.99
338,0,0,299.99
338,12,1,366.99
339,0,0,406.49
340,1,0,99.99
340,4,0,99.99
341,9,0,319.99
343,4,0,369.99
343,0,0,410.08
344,9,0,209.99
344,4,1,225.99
345,4,0,174.99
345,0,0,186.99
345,12,1,216.28
346,0,0,366.98
349,4,0,73.99
349,0,0,84.99
350,0,0,183.99
351,0,0,549.99
352,4,0,266.98
353,0,0,104.14
353,12,0,104.14
356,0,0,767.07
357,0,0,649.99
357,1,0,649.99
357,4,0,649.99
357,12,1,690.84
359,12,1,386.99
360,12,1,145.45
361,3,,269.99
361,0,0,269.99
361,1,0,269.99
361,4,0,269.99
362,4,0,234.99
362,0,0,252
363,7,0,138.81
363,0,0,139.99
363,9,0,139.99
363,1,0,139.99
363,4,0,139.99
364,0,0,174.99
365,12,1,282.93
365,2,1,289
365,0,0,304.99
367,1,0,119.99
367,9,0,129.99
369,0,0,141.03
369,4,0,157.99
370,12,1,155.81
370,0,0,172.97
371,0,0,169
373,0,0,123.21
373,12,0,123.21
374,0,0,84.99
374,9,1,84.99
375,0,0,411.99
376,0,0,208.33
376,4,0,209.99
377,4,0,179.99
377,0,0,189
379,4,0,184.99
380,0,0,836.99
381,0,0,135
382,12,1,98.04
382,0,0,119.93
383,4,0,149.99
383,12,1,206.25
385,7,0,70.57
385,1,0,74.91
385,0,0,78.98
385,4,0,79.99
387,0,0,219.99
388,0,0,329.99
389,0,0,843.62
389,4,1,849.99
390,0,0,817.09
391,3,1,99.99
391,0,0,99.99
391,4,0,99.99
391,12,1,107.35
392,12,1,152.6
392,0,0,154.99
393,0,0,65.22
394,0,0,469.99
394,1,3,469.99
394,4,1,469.99
394,7,0,469.99
394,12,1,831.62
397,0,0,929.15
398,0,0,369.99
398,2,1,389.99
398,4,0,389.99
398,12,1,403.09
399,12,1,147.94
400,0,0,405.99
401,0,0,348.97
401,7,0,348.97
401,1,0,351.14
401,4,0,368.99
401,9,0,379.99
401,12,1,447.87
402,0,0,529.99
402,9,1,599.99
404,4,0,379.99
408,0,0,219
409,0,0,415
409,2,1,419
409,4,0,419.99
409,12,1,470.38
410,0,0,126.36
412,0,0,164.99
412,4,0,177.99
417,0,0,197.99
417,1,0,219.99
417,4,0,231.99
418,0,0,160.19
418,12,0,160.21
421,0,0,119.99
426,0,0,129.99
426,12,1,139.13
427,0,0,192.99
430,0,0,426.49
431,4,1,270.99
431,0,0,289.99
434,0,0,861.99
434,12,1,1004.02
435,4,0,503.99
435,0,0,575.1
435,12,1,620.9
436,4,0,189.99
436,0,0,226.68
437,0,0,79.98
440,4,0,169.99
440,0,0,179.99
442,0,0,71.84
443,9,0,92.99
443,4,0,109.99
445,1,0,74.22
445,4,0,84.98
445,12,1,91.45
445,0,0,163
446,0,0,219.98
447,0,0,649.99
448,0,0,379.99
450,12,1,119.08
451,12,1,219.87
452,0,0,87.99
452,4,0,87.99
455,4,1,99.99
455,0,0,119.99
455,12,1,126.06
456,0,0,249.99
456,1,1,249.99
456,4,0,249.99
456,7,0,249.99
456,3,,299.99
456,12,1,312.72
457,4,0,239.99
457,0,0,271.99
459,0,0,159.97
459,4,0,169.99
460,0,0,131.5
464,0,0,219.99
465,0,0,149.99
466,4,0,289.99
466,0,0,299.95
467,0,0,510
472,0,0,130.38
472,12,1,130.39
473,0,0,60.9
473,12,0,67.74
474,0,0,247.89
474,12,1,404.47
475,1,1,235.99
475,4,1,235.99
475,3,,239.99
475,0,0,239.99
476,0,0,119.99
477,0,0,116.88
478,0,0,99.99
478,7,0,114.58
478,1,0,123.99
478,9,0,129.99
478,4,0,129.99
479,2,1,299
479,0,0,419.99
481,15,0,429.99
482,12,1,83.3
483,0,0,189.99
483,4,0,212.99
483,12,1,268.43
485,0,0,225
487,9,1,149.99
489,0,0,359.99
490,0,0,399.99
490,1,3,439.99
490,4,0,439.99
490,12,1,459.39
494,0,0,289
496,0,0,139.99
498,4,0,84.99
501,0,0,460
506,4,1,106.99
508,1,2,179.99
508,4,0,179.99
509,12,1,115.89
509,0,0,120.62
510,0,0,417.98
515,0,0,252
516,0,0,184
518,0,0,459.99
518,12,1,655.76
519,0,0,391.49
520,4,0,145.99
521,0,0,224.29
523,0,0,227.99
523,4,0,232.99
524,0,0,369.99
527,0,0,219
528,0,0,306.99
533,0,0,339.99
536,0,0,299.88
537,0,0,617.67
540,0,0,102.99
541,12,1,203.6
542,12,1,87.99
546,4,0,214.99
547,0,0,404.46
549,0,0,122.23
555,9,1,499.99
555,12,0,596.01
555,0,0,889.99
559,0,0,173.43
559,1,3,199.99
563,0,0,656.49
568,4,0,212.98
568,0,0,222.7
569,9,1,84.99
569,0,0,104.72
570,12,1,102.45
571,0,1,119.99
571,4,0,119.99
572,0,0,99.99
572,9,1,99.99
573,4,0,119.99
574,0,0,299.99
574,9,0,299.99
576,0,0,515.99
577,9,0,609
577,12,1,709.41
577,1,0,739.99
577,4,0,749.26
580,4,0,246.99
585,0,0,209.99
586,0,0,213.99
591,0,0,280.31
594,0,0,207.98
595,0,0,349.99
595,4,0,349.99
599,0,0,109.33
600,1,0,89.1
601,9,1,679
601,0,0,767.95
601,1,0,769.99
601,12,1,859.93
604,0,0,329
604,1,0,329
604,4,0,339.99
605,15,0,599.99
606,0,0,399.95
606,2,1,450.99
612,9,0,254
612,0,0,257.55
612,4,0,257.99
615,12,1,782.72
615,0,0,799.99
615,4,1,799.99
616,9,1,219.99
618,0,0,2020.77
619,0,0,411.95
620,0,0,699
623,0,0,110.99
623,9,0,129.99
623,4,0,129.99
624,0,0,705.99
625,0,0,616.99
629,4,0,227.99
631,0,0,120
635,0,0,228.94
637,0,0,146.15
638,0,0,218.99
639,4,1,526.98
640,0,0,400
643,0,0,469
644,0,0,229.56
645,12,1,179.41
645,0,0,189.99
646,0,0,132.72
649,4,1,429.99
649,12,1,516.88
649,0,0,554.77
653,0,0,424.99
662,0,0,800
666,0,0,82.58
666,12,1,82.59
670,0,0,267.3
671,12,1,132.56
681,0,0,425.99
682,0,0,272.33
683,0,0,122.55
683,12,1,122.55
684,0,0,299.98
688,0,0,198.9
692,0,0,213.55
696,0,0,124.99
698,0,0,96.99
699,0,0,816.12
700,0,0,376.92
708,1,2,529.99
708,4,0,529.99
716,0,0,73.22
716,12,1,84.47
719,0,0,328.88
723,0,0,189.99
724,4,0,318.99
724,0,0,348.73
725,0,0,556.91
726,0,0,104.48
729,0,0,466.49
737,0,0,1270.92
738,0,0,191
738,12,1,205.24
742,4,0,289.98
742,0,0,333.03
751,0,0,399.99
751,4,0,408.99
751,12,1,514.32
756,12,1,122.43
763,0,0,174.47
764,0,0,414.99
765,0,0,660
767,0,0,376.61
771,0,0,125.82
774,4,1,269.99
774,0,0,280.99
774,12,1,326.64
777,12,1,335.15
777,0,0,396.49
779,0,0,548.99
792,9,1,399
792,0,0,399.99
793,0,0,192.9
794,0,0,366.49
801,0,0,63.89
801,12,0,68.12
807,9,1,109.99
807,0,0,119.99
808,9,1,79.99
812,0,0,115
821,0,0,325.49
825,0,0,698.8
831,0,0,231.98
831,9,0,239
831,4,0,251.98
841,4,0,494.98
841,0,0,550.54
848,0,0,159.99
853,0,0,114.99
858,0,0,548.86
861,0,0,178.99
861,4,0,178.99
862,7,0,104.49
862,0,0,110.99
866,9,1,92.99
866,0,0,199.88
867,0,0,198.5
870,0,0,279.99
870,4,0,299.99
870,12,1,326.44
872,0,0,406.49
885,0,0,411.5
898,0,0,481.99
900,1,3,219.99
900,4,0,219.99
900,0,0,233.7
901,0,0,249.88
901,4,0,249.99
903,2,1,169
907,4,0,579.99
914,12,1,318.51
914,0,0,327.3
929,9,0,114.99
929,1,0,114.99
929,0,0,126.11
936,0,0,288.36
937,0,0,300.11
938,0,0,679.99
951,9,1,549
951,0,0,599.95
954,12,1,545.17
954,0,0,547.29
970,0,0,186
971,0,0,338.43
987,0,0,406.49
994,0,0,607.49
1002,4,0,354.99
1002,0,0,496.99
1003,0,0,304.54
1009,0,0,214.99
1013,0,0,118.49
1021,0,0,398.98
1021,4,0,404.99
1032,0,0,110.9
1033,0,0,350
1035,0,0,149.94
1044,0,0,274.99
1045,0,0,299.49
1060,4,0,212.99
1060,9,1,218
1060,0,0,242.48
1077,0,0,500
1082,0,0,522.64
1089,0,0,700
1090,0,0,277.66
1100,0,0,150.54
1101,4,0,459.99
1113,0,0,284
1133,0,0,340
1153,4,0,246.65
1154,0,0,586.99
1165,0,0,468.99
1177,0,0,209.99
1177,4,0,209.99
1178,0,0,159.99
1178,9,1,159.99
1178,1,0,159.99
1193,9,1,99.99
1220,0,0,177.98
1243,4,1,597.75
1255,0,0,206.85
1257,12,1,113.13
1276,0,0,249.99
1277,9,0,409
1277,0,0,428.97
1278,0,0,279.95
1289,0,0,315.97
1289,4,0,326.99
1290,4,0,259.99
1291,9,1,119.99
1292,0,0,328.88
1293,0,0,321.08
1294,0,0,299.83
1310,0,0,220.99
1310,4,1,235.98
1311,4,0,214.99
1311,0,0,291.99
1326,4,0,291.98
1326,0,0,379.57
1327,0,0,398.88
1328,0,0,699.99
1405,0,0,275
1419,0,0,399.99
1420,0,0,477.99
1492,4,0,239.99
1492,0,0,310.43
1493,0,0,349.99
1520,0,0,71.36
1541,4,1,216.99
1541,0,0,299
1601,0,0,1250
1623,4,0,254.99
1623,0,0,288.61
1624,0,0,182.51
1627,0,0,293.34
1628,0,0,529.95
1632,0,0,302.63
1658,0,0,498.05
1687,0,0,519.88
1762,1,3,199.99
1906,4,0,266.98
1907,0,0,429.95
2031,0,0,499.95
2117,0,0,257.98
2281,0,0,207.98
2343,0,0,407.64
3534,4,0,446.99
3534,0,0,492.96
3535,4,0,449.99
21672,0,0,117.54
21672,7,0,117.54
21672,2,0,123.99
21672,6,0,124.99
21672,4,0,124.99
21673,15,0,79.99
21673,0,0,102.95
21673,11,1,114.94
21673,3,,129.99
21673,2,1,129.99
21673,4,0,129.99
21674,0,0,58.99
21674,11,1,74.99
21674,3,,79.99
21674,15,0,79.99
21674,7,0,79.99
21674,14,0,79.99
21674,4,0,83.98
21675,0,0,132.44
21675,7,0,132.45
21675,6,0,134.99
21675,4,0,134.99
21676,0,0,79.98
21676,4,0,79.99
21676,6,0,114.99
21677,0,0,129.99
21677,2,0,129.99
21677,6,0,149.99
21677,4,0,149.99
21678,0,0,24.99
21678,4,0,27.98
21678,15,0,29.99
21678,11,1,49.99
21678,3,1,54.99
21678,7,0,54.99
21679,6,0,204.99
21679,0,0,215.82
21679,4,0,225.98
21680,0,0,184.99
21680,2,0,184.99
21680,6,0,184.99
21680,4,0,184.99
21681,6,1,559.99
21681,0,0,799.95
21682,0,0,39.99
21682,4,0,39.99
21682,11,1,59.99
21682,3,,64.99
21682,15,0,64.99
21682,7,0,64.99
21683,11,1,119.94
21683,0,0,130.99
21683,3,1,139.99
21683,15,1,139.99
21683,4,0,139.99
21684,0,0,59.99
21684,4,0,59.99
21684,2,0,85.99
21684,11,0,104.94
21684,3,,109.99
21684,14,0,109.99
21684,15,0,119.99
21684,7,0,119.99
21685,15,0,49.99
21685,0,0,54.99
21685,4,0,54.99
21685,11,1,79.94
21685,7,0,79.99
21685,3,1,89.99
21686,0,0,139.99
21686,6,0,139.99
21686,4,0,139.99
21687,4,0,39.99
21687,0,0,64.67
21687,2,0,69.99
21687,6,0,69.99
21687,1,0,89.99
21687,12,1,112.7
21688,4,0,109.99
21688,0,0,129.99
21688,6,0,129.99
21689,0,0,74.64
21689,15,0,79.99
21689,11,1,114.94
21689,7,0,129.99
21690,0,0,39.97
21690,2,0,55.99
21690,11,1,64.99
21690,3,,69.99
21690,15,0,69.99
21690,7,0,69.99
21690,14,0,69.99
21690,4,0,72.98
21691,0,0,89.99
21691,2,0,89.99
21691,4,0,104.99
21691,1,0,109.99
21691,3,,129.99
21692,0,0,188.99
21692,2,0,189.99
21692,6,0,189.99
21692,4,0,189.99
21693,11,1,139.94
21693,0,0,139.99
21693,4,0,139.99
21693,15,1,159.99
21694,2,1,129.99
21694,6,0,129.99
21694,4,0,129.99
21694,0,0,140.16
21695,6,0,284.99
21695,0,0,1299
21696,0,0,69.98
21696,2,0,69.99
21696,4,0,79.99
21696,3,,109.99
21696,1,0,109.99
21697,0,0,239.99
21697,2,0,239.99
21697,6,0,244.99
21697,4,0,259.99
21698,4,0,54.99
21698,0,0,59.99
21698,15,0,69.99
21698,11,1,79.99
21698,3,1,84.99
21699,4,0,64.99
21699,0,0,82.92
21699,7,0,105.89
21699,6,0,109.99
21699,1,0,124
21700,0,0,43.42
21700,6,0,84.99
21701,0,0,129.99
21701,6,0,129.99
21701,4,0,129.99
21701,2,0,136.99
21702,4,1,150.98
21702,0,0,156.75
21703,0,0,39.99
21703,4,0,43.98
21703,6,0,44.99
21704,0,0,36.99
21704,11,0,49.99
21704,3,,51.99
21704,15,0,54.99
21704,4,0,54.99
21704,7,0,54.99
21704,14,0,59.99
21705,9,1,349.99
21705,0,0,476.09
21706,0,0,119.49
21706,1,0,119.99
21706,4,0,123.98
21707,0,0,109.99
21707,1,0,109.99
21708,0,0,118.25
21708,1,0,118.92
21708,2,0,124.99
21708,4,0,133.99
21709,0,0,69.98
21709,15,0,69.99
21709,11,1,79.99
21709,14,0,84.99
21709,7,0,89.99
21709,4,0,93.98
21710,0,0,87.09
21710,6,0,109.99
21710,4,0,109.99
21711,0,0,111.88
21711,6,0,119.99
21711,4,0,119.99
21711,1,0,134.99
21711,7,0,134.99
21711,12,1,158.81
21712,0,0,59
21712,4,0,67.98
21712,2,0,71.99
21712,11,1,89.99
21712,14,0,89.99
21712,15,0,99.99
21712,7,0,99.99
21713,0,0,19.98
21713,4,0,22.98
21713,11,1,39.99
21713,15,0,44.99
21713,7,0,44.99
21714,0,0,1124.99
21715,1,0,129
21715,0,0,129
21715,4,0,135.98
21716,0,0,63.99
21716,15,0,69.99
21716,7,0,86.89
21716,11,1,104.94
21716,3,,119.99
21716,4,0,119.99
21717,4,0,59.99
21717,0,0,78.23
21717,6,0,99.99
21717,7,0,104.31
21718,0,0,109.74
21718,2,0,115.99
21718,4,0,119.99
21718,3,,131.75
21719,0,0,39.99
21719,4,0,39.99
21719,6,0,39.99
21720,0,0,60.38
21720,7,0,74.99
21720,11,1,74.99
21720,2,0,79.99
21720,15,0,79.99
21720,4,0,85.98
21720,3,,86.94
21721,4,0,59.99
21721,0,0,64.98
21721,15,0,74.99
21721,11,1,107.94
21721,3,1,119.99
21721,7,0,119.99
21722,0,0,221.99
21722,9,0,229.99
21722,7,0,229.99
21722,4,0,236.98
21723,11,1,109.99
21723,0,0,117.44
21723,3,,129.99
21723,15,0,129.99
21723,4,0,129.99
21724,0,0,16.98
21725,1,0,139
21725,2,0,139.99
21725,0,0,141.79
21725,4,0,144.99
21726,4,0,59.99
21726,0,0,64.98
21726,15,0,74.99
21726,11,1,89.99
21726,3,1,99.99
21726,7,0,99.99
21727,0,0,78.98
21727,15,0,79.99
21727,4,0,82.98
21727,2,0,111.99
21727,11,0,119.94
21727,3,,129.99
21728,4,0,84.99
21728,0,0,104.99
21728,6,0,104.99
21728,7,0,119.99
21729,1,0,107.99
21729,2,0,107.99
21729,0,0,115.02
21729,7,0,120.32
21729,4,0,124.98
21729,3,,127.99
21729,12,1,145.42
21730,0,0,162.94
21730,1,0,169.99
21730,2,0,169.99
21730,4,0,173.98
21731,0,0,62.9
21731,11,1,69.99
21731,3,1,74.99
21731,15,0,74.99
21731,4,0,77.98
21732,11,1,289.94
21732,3,1,339.99
21732,15,1,339.99
21732,4,0,346.98
21732,0,0,363.12
21733,0,0,139.99
21733,6,0,139.99
21733,4,0,139.99
21734,6,0,104.99
21734,0,0,109.99
21734,4,0,109.99
21735,0,0,58.9
21735,4,0,59.99
21735,7,0,69.99
21735,6,0,74.99
21736,0,0,109
21736,11,1,109.94
21736,15,0,129.99
21736,4,0,129.99
21736,7,0,129.99
21737,0,0,102.99
21737,4,0,108.98
21737,2,0,108.99
21738,0,0,124.99
21738,4,0,145.98
21739,15,0,39.99
21739,0,0,48.85
21739,2,0,64.99
21739,4,0,67.98
21740,0,0,27.99
21740,1,0,49.99
21740,4,0,49.99
21741,0,0,149.8
21741,1,0,149.85
21741,4,0,153.98
21742,0,0,69.98
21742,6,0,69.99
21743,0,0,49.99
21743,1,0,49.99
21743,11,1,64.99
21743,3,,69.99
21743,15,0,69.99
21743,4,0,73.98
21744,11,1,489.99
21744,3,1,589.99
21744,15,0,589.99
21744,0,0,713.46
21745,0,0,37.99
21745,11,1,54.99
21745,2,0,64.99
21745,3,1,71.94
21745,4,0,80.42
21746,4,0,69.99
21746,0,0,87.75
21747,0,0,79.98
21747,2,0,79.99
21747,6,0,79.99
21747,4,0,104.99
21747,7,0,104.99
21748,6,0,184.99
21748,0,0,198.99
21748,4,0,198.99
21749,0,0,188.23
21749,15,0,189.99
21749,4,0,206.98
21750,0,0,109.99
21750,2,0,109.99
21750,6,0,109.99
21750,4,0,109.99
21751,11,1,89.99
21751,0,0,93.89
21751,3,1,99.99
21751,15,0,99.99
21751,4,0,99.99
21752,0,0,235.34
21752,1,0,235.34
21752,9,0,249.99
21752,4,0,257.98
21753,0,0,156.69
21753,11,1,164.94
21753,3,,179.99
21753,15,0,179.99
21753,4,0,179.99
21754,0,0,247.24
21754,9,0,249.99
21754,4,0,255.98
21755,0,0,101.44
21756,1,0,299.99
21756,0,0,306.6
21756,4,0,308.98
21757,0,0,137.35
21757,1,0,137.35
21757,8,0,139.9
21758,11,1,79.99
21758,0,0,82
21758,15,0,84.99
21758,4,0,84.99
21759,0,0,39.99
21759,4,0,39.99
21759,1,1,49.99
21759,3,,54.99
21760,0,0,300.97
21760,4,0,307.98
21760,1,0,319.99
21761,4,0,104.99
21761,6,1,119.99
21761,0,0,127.9
21762,4,0,59.99
21762,0,0,104.6
21762,6,0,114.99
21763,4,0,159.99
21763,15,0,179.99
21764,0,0,140.55
21764,9,0,179.99
21764,1,0,179.99
21764,4,0,179.99
21765,0,0,204.99
21765,6,1,204.99
21766,4,0,74.99
21766,0,0,99.99
21766,2,0,105.99
21766,1,1,119.99
21766,3,,127.99
21767,1,0,117.99
21767,4,0,117.99
21767,2,0,119.99
21767,0,0,122.99
21768,0,0,123.99
21768,1,0,128.99
21768,2,0,129.99
21768,4,0,135.98
21769,4,0,49.99
21769,0,0,73.89
21770,11,1,418.94
21770,3,1,499.99
21770,15,0,499.99
21770,4,0,499.99
21770,0,0,527.98
21771,0,0,54.99
21771,1,0,54.99
21771,4,0,54.99
21771,12,1,95.28
21771,3,,99.99
21771,7,0,99.99
21772,0,1,179.99
21773,11,1,129.94
21773,0,0,139.94
21773,3,,139.99
21773,4,1,143.98
21773,15,0,159.99
21774,0,0,114.41
21774,1,0,114.41
21774,4,0,123.98
21775,0,0,154.99
21775,6,0,154.99
21775,4,0,154.99
21776,0,0,109.99
21777,0,0,119.99
21777,1,0,119.99
21777,2,0,119.99
21777,8,0,129.98
21778,0,0,70.13
21780,0,0,64.98
21780,1,0,64.99
21780,2,0,64.99
21780,4,0,73.98
21781,1,0,46.99
21781,4,0,46.99
21781,0,0,51
21781,7,0,53.94
21782,0,0,109.99
21782,1,0,119.99
21782,4,0,125.98
21783,8,0,129.99
21784,8,0,579.99
21785,0,0,64.98
21785,1,0,64.99
21785,4,0,64.99
21785,7,0,86.99
21785,3,,89.99
21785,12,1,106.58
21786,0,0,117.47
21786,4,0,119.99
21786,15,0,119.99
21786,11,1,159.99
21786,3,,169.99
21787,3,,54.99
21787,0,0,59.99
21787,4,0,59.99
21788,2,0,94.99
21788,0,0,99.99
21788,3,,106.99
21789,2,0,96.99
21789,6,0,99.99
21789,4,0,99.99
21790,0,0,179.99
21792,0,0,89.9
21792,1,0,89.9
21792,8,0,89.9
21793,11,1,184.94
21793,0,0,185.99
21793,15,0,219.99
21793,4,0,225.98
21794,0,0,49.99
21794,1,0,49.99
21794,4,0,49.99
21795,0,0,149
21795,1,0,149
21795,4,0,156.98
21796,0,0,66.98
21796,1,0,66.99
21797,0,0,112.04
21797,1,0,129.99
21797,4,0,142.98
21798,4,0,54.99
21798,0,0,66
21798,3,1,79.99
21798,11,1,89.94
21798,15,0,99.99
21798,7,0,99.99
21799,4,0,99.99
21800,0,0,498.99
21802,0,0,185.27
21803,0,0,49.99
21804,0,1,299.99
21804,2,0,299.99
21804,4,0,308.98
21805,0,0,149.99
21805,2,0,149.99
21805,4,0,153.98
21806,4,0,29.99
21806,0,0,49.99
21806,6,0,74.99
21807,0,0,122.99
21807,8,0,124.9
21808,4,0,99.99
21808,0,0,128.25
21809,0,0,89.99
21809,4,0,94.99
21809,2,0,100.99
21809,7,0,129.99
21809,11,1,129.99
21809,3,,139.99
21809,15,0,139.99
21810,0,0,124.99
21810,4,0,124.99
21810,11,1,153.94
21810,3,,169.99
21810,15,0,169.99
21811,6,1,309.99
21812,0,0,46.99
21812,4,0,68.99
21812,1,0,69.99
21812,3,,81.94
21813,0,0,72.98
21813,11,1,99.99
21813,15,0,119.99
21813,4,0,119.99
21814,0,0,47.99
21815,4,0,84.99
21815,0,0,104.99
21815,6,0,119.99
21816,4,0,89.99
21817,0,0,89.99
21817,4,0,89.99
21817,11,1,99.94
21817,14,0,99.99
21817,3,,109.99
21817,15,0,119.99
21817,7,0,119.99
21818,0,0,146.97
21819,0,0,130.78
21821,0,0,69.9
21821,1,0,69.9
21821,8,0,69.9
21822,0,0,219.99
21822,7,0,229
21822,11,1,239.99
21822,15,1,249.99
21823,0,0,168.15
21823,15,1,199.99
21823,4,0,199.99
21823,7,0,199.99
21824,0,0,27.99
21824,8,0,27.99
21825,8,0,129.99
21825,0,0,154.99
21826,4,1,111.98
21826,7,0,119
21826,0,0,124.98
21827,0,0,59.9
21827,1,0,90.65
21827,3,,99.99
21827,9,0,99.99
21827,4,0,105.98
21828,0,0,199.99
21828,1,0,199.99
21828,4,0,215.98
21829,0,0,58.99
21829,1,0,114.99
21829,4,0,128.98
21829,9,0,139.99
21830,0,1,168.99
21830,2,0,169.99
21830,4,0,173.98
21831,0,0,174.9
21831,1,0,174.9
21831,8,0,183.34
21832,0,0,259.99
21834,0,0,34.99
21834,15,0,49.99
21834,11,1,59.99
21834,3,,64.99
21834,7,0,64.99
21834,14,0,69.99
21835,6,0,84.99
21835,4,0,94.99
21836,0,0,119.99
21836,1,0,123.67
21836,4,0,134.99
21836,9,0,149.99
21837,0,0,234.99
21837,1,0,234.99
21837,4,0,253.98
21838,0,0,78.98
21838,15,0,89.99
21838,4,0,104.99
21838,11,1,119.99
21838,3,1,129.99
21839,0,0,104.99
21839,4,0,104.99
21839,7,0,139.99
21839,3,,149.99
21839,15,0,149.99
21840,4,0,74.99
21840,0,0,79.98
21840,11,1,129.94
21840,3,,139.99
21840,15,0,139.99
21841,0,0,399.99
21841,1,0,399.99
21841,8,0,405.81
21842,0,0,208.99
21842,2,0,219.99
21842,15,1,219.99
